#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B81678
#Date Time: 2025-08-30 13:13:26.893
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: -2 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 3 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -2 V

#2,4kHz
#raw
#
Time (s),Channel 1 (V),Channel 2 (V)
-0.00511984375,-1.761041296002906,0.01446290324407662
-0.00511859375,-1.757402090656034,0.02897646713181667
-0.005117343749999999,-1.746484474615412,0.05437520393536507
-0.00511609375,-1.731927653227932,0.0616319858792318
-0.00511484375,-1.735566858574804,0.08340233171084188
-0.00511359375,-1.731927653227932,0.1088010685143868
-0.00511234375,-1.710092421146702,0.1196862414301918
-0.00511109375,-1.702814010452962,0.1305714143459919
-0.00510984375,-1.699174805106087,0.1595985421214769
-0.005108593749999999,-1.684617983718592,0.1704837150372935
-0.00510734375,-1.666421956984242,0.1958824518408269
-0.00510609375,-1.670061162331099,0.1995108428127734
-0.00510484375,-1.637308314209269,0.224909579616307
-0.00510359375,-1.61911228747491,0.2466799254479171
-0.00510234375,-1.61911228747491,0.2539367073917871
-0.00510109375,-1.600916260740552,0.2757070532233969
-0.00509984375,-1.593637850046812,0.3011057900269305
-0.00509859375,-1.571802617965578,0.3156193539146821
-0.005097343749999999,-1.560885001924955,0.3373896997462988
-0.00509609375,-1.542688975190605,0.3519032636340322
-0.00509484375,-1.517214537762498,0.3664168275217853
-0.00509359375,-1.506296921721888,0.3954439552972522
-0.00509234375,-1.48810089498753,0.4063291282130572
-0.00509109375,-1.46626566290631,0.4208426921007907
-0.00508984375,-1.4662656629063,0.4498698198762774
-0.00508859375,-1.44079122547821,0.468011774735944
-0.00508734375,-1.426234404090711,0.4752685566798223
-0.005086093749999999,-1.397120761315735,0.5079240754272473
-0.00508484375,-1.389842350621995,0.5296944212588475
-0.00508359375,-1.371646323887636,0.5405795941746523
-0.00508234375,-1.349811091806406,0.5623499400062624
-0.00508109375,-1.335254270418919,0.5877486768098075
-0.00507984375,-1.309779832990829,0.5950054587536742
-0.00507859375,-1.302501422297074,0.6240325865291576
-0.00507734375,-1.284305395562724,0.6458029323607576
-0.00507609375,-1.262470163481486,0.6639448872204425
-0.005074843749999999,-1.244274136747116,0.6857152330520592
-0.00507359375,-1.218799699319026,0.7002287969397927
-0.00507234375,-1.207882083278411,0.7219991427714025
-0.00507109375,-1.189686056544052,0.7401410976310776
-0.00506984375,-1.175129235156566,0.7655398344346227
-0.00506859375,-1.149654797728475,0.7945669622100896
-0.00506734375,-1.131458770994106,0.8090805260978426
-0.005066093749999999,-1.109623538912865,0.8235940899855942
-0.00506484375,-1.087788306831645,0.8489928267891278
-0.00506359375,-1.073231485444149,0.8598779997049444
-0.00506234375,-1.051396253362929,0.8852767365084779
-0.00506109375,-1.040478637322314,0.9106754733120228
-0.00505984375,-1.004086583853597,0.9251890371997629
-0.00505859375,-0.9895297624661102,0.9433309920594379
-0.00505734375,-0.9676945303848901,0.9687297288629715
-0.00505609375,-0.9567769143442652,0.9905000746945929
-0.005054843749999999,-0.9349416822630219,1.01589881149815
-0.00505359375,-0.9058280394880617,1.041297548301683
-0.00505234375,-0.8876320127536983,1.052182721217498
-0.00505109375,-0.8767143967130883,1.073953067049098
-0.00504984375,-0.8548791646318582,1.099351803852643
-0.00504859375,-0.829404727203768,1.113865367740376
-0.00504734375,-0.8112087004693981,1.142892495515863
-0.00504609375,-0.7893734683881779,1.157406059403597
-0.00504484375,-0.767538236306938,1.182804796207148
-0.005043593749999999,-0.7493422095725729,1.200946751066835
-0.00504234375,-0.7347853881850929,1.226345487870368
-0.00504109375,-0.7056717454101195,1.248115833701978
-0.00503984375,-0.6801973079820177,1.273514570505523
-0.00503859375,-0.6583620759007877,1.291656525365198
-0.00503734375,-0.6474444598601776,1.317055262168732
-0.00503609375,-0.6292484331258142,1.335197217028418
-0.00503484375,-0.596495585003984,1.346082389944219
-0.00503359375,-0.5892171743102258,1.382366299663573
-0.005032343749999999,-0.5601035315352441,1.404136645495195
-0.00503109375,-0.541907504800894,1.429535382298729
-0.00502984375,-0.5237114780665356,1.451305728130339
-0.00502859375,-0.4945978352915623,1.465819292018079
-0.00502734375,-0.4764018085572039,1.491218028821624
-0.00502609375,-0.4472881657822437,1.520245156597091
-0.00502484375,-0.4327313443947438,1.538387111456779
-0.005023593749999999,-0.4181745230072488,1.549272284372597
-0.00502234375,-0.3999784962728987,1.578299412148064
-0.00502109375,-0.3745040588447837,1.610954930895484
-0.00501984375,-0.3453904160698235,1.621840103811284
-0.00501859375,-0.3235551839885935,1.639982058670959
-0.00501734375,-0.3053591572542351,1.672637577418374
-0.00501609375,-0.29444154121362,1.698036314221919
-0.00501484375,-0.2580494877449198,1.712549878109652
