#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B81678
#Date Time: 2025-08-30 13:07:02.392
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 50 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 50 mV/div Offset: -2 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 100 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -2 V

#2,4kHz
#raw
#
Time (s),Channel 1 (V),Channel 2 (V)
-0.005119166666666667,-0.0581747825068913,1.938317238277834
-0.005117916666666666,-0.05917001710682061,1.937655468782857
-0.005116666666666666,-0.0588382722401769,1.937986353530346
-0.005115416666666667,-0.05751129277360509,1.938317238277834
-0.005114166666666666,-0.05917001710682061,1.938317238277834
-0.005112916666666667,-0.05751129277360509,1.938317238277834
-0.005111666666666666,-0.05784303764024819,1.938648123025323
-0.005110416666666667,-0.05883827224017705,1.937655468782858
-0.005109166666666666,-0.05684780304031888,1.938979007772811
-0.005107916666666666,-0.05585256844038988,1.940633431510253
-0.005106666666666666,-0.05651605817367578,1.939640777267788
-0.005105416666666666,-0.05618431330703283,1.940964316257741
-0.005104166666666667,-0.05651605817367578,1.939640777267788
-0.005102916666666666,-0.05651605817367578,1.939971662015276
-0.005101666666666667,-0.05552082357374646,1.940302546762765
-0.005100416666666666,-0.05585256844038958,1.939971662015276
-0.005099166666666667,-0.05485733384046072,1.94129520100523
-0.005097916666666666,-0.05353035437388784,1.942618739995184
-0.005096666666666666,-0.05485733384045966,1.941626085752719
-0.005095416666666666,-0.05353035437388784,1.942618739995184
-0.005094166666666666,-0.05286686464060179,1.94328050949016
-0.005092916666666667,-0.05319860950724474,1.942287855247695
-0.005091666666666666,-0.05087639544074302,1.94559670272258
-0.005090416666666667,-0.04988116084081416,1.94559670272258
-0.005089166666666666,-0.04921767110752751,1.946258472217557
-0.005087916666666667,-0.04722720190766978,1.949236434944952
-0.005086666666666666,-0.04523673270781026,1.950229089187418
-0.005085416666666666,-0.04390975324123784,1.950890858682396
-0.005084166666666667,-0.04390975324123784,1.952214397672349
-0.005082916666666666,-0.04556847757445336,1.951552628177372
-0.005081666666666667,-0.04390975324123784,1.951552628177372
-0.005080416666666666,-0.04424149810788094,1.952545282419837
-0.005079166666666667,-0.043909753241238,1.950890858682396
-0.005077916666666666,-0.04291451864130853,1.95188351292486
-0.005076666666666667,-0.04258277377466559,1.954199706157278
-0.005075416666666666,-0.04225102890802232,1.953868821409791
-0.005074166666666666,-0.0402605597081643,1.955854129894721
-0.005072916666666667,-0.04158753917473612,1.954530590904768
-0.005071666666666666,-0.04225102890802232,1.95419970615728
-0.005070416666666667,-0.0402605597081637,1.955854129894722
-0.005069166666666666,-0.0399288148415206,1.956515899389699
-0.005067916666666667,-0.04092404944144946,1.955523245147234
-0.005066666666666666,-0.03860183537494818,1.956846784137187
-0.005065416666666666,-0.03893358024159099,1.957177668884676
-0.005064166666666666,-0.03827009050830509,1.957839438379652
-0.005062916666666666,-0.03760660077501872,1.95850120787463
-0.005061666666666667,-0.03727485590837577,1.958832092622118
-0.005060416666666666,-0.03495264184187405,1.961479170602025
-0.005059166666666667,-0.03329391750865852,1.964126248581933
-0.005057916666666666,-0.03263042777537233,1.964457133329421
-0.005056666666666667,-0.02964472397558574,1.967765980804304
-0.005055416666666666,-0.02798599964236887,1.968096865551794
-0.005054166666666666,-0.02798599964236857,1.96710421130933
-0.005052916666666666,-0.02732250990908266,1.968096865551794
-0.005051666666666666,-0.02798599964236887,1.968758635046771
-0.005050416666666667,-0.02798599964236887,1.968427750299283
-0.005049166666666666,-0.02765425477572576,1.969751289289237
-0.005047916666666667,-0.0266590201757969,1.96908951979426
-0.005046666666666666,-0.02665902017579645,1.96908951979426
-0.005045416666666667,-0.02566378557586759,1.970082174036725
-0.005044166666666666,-0.02732250990908266,1.970082174036725
-0.005042916666666666,-0.02566378557586639,1.970743943531703
-0.005041666666666667,-0.02400506124265163,1.972398367269144
-0.005040416666666666,-0.02500029584258093,1.970743943531702
-0.005039166666666667,-0.02433680610929473,1.972398367269144
-0.005037916666666666,-0.02267808177607921,1.972729252016633
-0.005036666666666667,-0.02400506124265102,1.972729252016633
-0.005035416666666666,-0.02234633690943611,1.975045445249052
-0.005034166666666667,-0.02135110230950725,1.975045445249052
-0.005032916666666666,-0.0216828471761499,1.974383675754075
-0.005031666666666666,-0.01969237797629218,1.976038099491517
-0.005030416666666667,-0.0216828471761499,1.976038099491517
-0.005029166666666666,-0.01803365364307576,1.979016062218913
-0.005027916666666667,-0.01471620497664472,1.982324909693798
-0.005026666666666666,-0.01338922551007231,1.983648448683751
-0.005025416666666667,-0.01372097037671526,1.984310218178728
-0.005024166666666666,-0.01007177684364127,1.987619065653613
-0.005022916666666666,-0.01206224604349944,1.985302872421193
-0.005021666666666666,-0.01106701144357058,1.984971987673705
-0.005020416666666666,-0.01007177684364127,1.986626411411147
-0.005019166666666667,-0.01007177684364127,1.986626411411147
-0.005017916666666666,-0.01073526657692748,1.986957296158636
-0.005016666666666667,-0.01007177684364127,1.987288180906124
-0.005015416666666666,-0.01007177684364127,1.986295526663659
-0.005014166666666667,-0.009076542243712415,1.988280835148589
-0.005012916666666666,-0.007086073043853341,1.989273489391055
-0.005011666666666666,-0.008081307643782199,1.988942604643567
-0.005010416666666666,-0.007086073043853341,1.99026614363352
-0.005009166666666666,-0.007749562777139247,1.99026614363352
-0.005007916666666667,-0.007086073043853341,1.99026614363352
-0.005006666666666666,-0.005095603843994719,1.991589682623474
-0.005005416666666667,-0.00609083844392403,1.990927913128497
-0.005004166666666666,-0.005759093577280927,1.991920567370963
-0.005002916666666667,-0.004432114110709116,1.993574991108404
-0.005001666666666666,-0.003436879510779201,1.992582336865939
-0.005000416666666666,-0.0004511757109909671,1.997214723330778
-0.004999166666666667,0.0002123140222949384,1.996552953835801
-0.004997916666666666,0.00220278322215356,1.999530916563197
-0.004996666666666667,0.004524997288655286,2.002177994543104
-0.004995416666666666,0.004856742155298389,2.001847109795616
-0.004994166666666667,0.003861507555369531,2.001516225048127
-0.004992916666666666,0.004856742155298389,2.002508879290593
-0.004991666666666667,0.004856742155298389,2.003170648785569
-0.004990416666666666,0.005520231888584596,2.001847109795616
-0.004989166666666666,0.006183721621870804,2.004163303028035
-0.004987916666666667,0.006183721621870804,2.004163303028035
-0.004986666666666666,0.006515466488513907,2.004494187775523
-0.004985416666666667,0.007842445955086323,2.005486842017989
-0.004984166666666666,0.00684721135515701,2.0051559572705
-0.004982916666666667,0.007510701088442916,2.006810381007942
-0.004981666666666666,0.009832915154944943,2.007141265755431
-0.004980416666666666,0.006847211355158519,2.004494187775525
-0.004979166666666666,0.01016466002158805,2.007472150502919
-0.004977916666666666,0.008837680555015935,2.007803035250408
-0.004976666666666667,0.009501170288301839,2.007803035250408
-0.004975416666666666,0.01149163948816046,2.010119228482827
-0.004974166666666667,0.01182338435480356,2.009788343735339
-0.004972916666666666,0.01182338435480356,2.009788343735339
-0.004971666666666667,0.01447734328794719,2.013097191210222
-0.004970416666666666,0.01348210868801908,2.013428075957711
-0.004969166666666666,0.01547257788787937,2.014751614947667
-0.004967916666666666,0.01912177142095185,2.017729577675061
-0.004966666666666666,0.02144398548745357,2.018391347170039
-0.004965416666666667,0.02144398548745357,2.020707540402457
-0.004964166666666666,0.02277096495402598,2.021369309897434
-0.004962916666666667,0.02177573035409667,2.021700194644923
-0.004961666666666666,0.02376619955395529,2.022031079392411
-0.004960416666666667,0.02476143415388415,2.023685503129852
-0.004959166666666666,0.02177573035409667,2.021369309897434
-0.004957916666666666,0.02277096495402674,2.023023733634877
-0.004956666666666667,0.0244296892872415,2.023354618382365
-0.004955416666666666,0.02310270982066909,2.022692848887388
-0.004954166666666667,0.02509317902052771,2.025009042119807
-0.004952916666666666,0.02542492388717081,2.02434727262483
-0.004951666666666667,0.02575666875381377,2.025009042119807
-0.004950416666666666,0.02608841362045702,2.027325235352226
-0.004949166666666667,0.02642015848709997,2.025670811614785
-0.004947916666666666,0.02708364822038633,2.026332581109761
-0.004946666666666666,0.02841062768695829,2.029310543837156
-0.004945416666666667,0.02741539308702944,2.027987004847203
-0.004944166666666666,0.03073284175346047,2.029310543837157
-0.004942916666666667,0.03205982122003288,2.032619391312041
-0.004941666666666666,0.03205982122003288,2.031957621817065
-0.004940416666666667,0.03537726988646241,2.035928238786924
-0.004939166666666666,0.03537726988646392,2.036259123534415
-0.004937916666666667,0.03570901475310687,2.035266469291949
-0.004936666666666666,0.03570901475310702,2.035928238786926
-0.004935416666666666,0.03670424935303557,2.036590008281902
