#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B81678
#Date Time: 2025-08-30 13:11:17.631
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: -2 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 2.2 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -2 V

#2,4kHz
#raw
#
Time (s),Channel 1 (V),Channel 2 (V)
-0.005119350000000001,-1.341363926682416,0.4605859559944314
-0.0051181,-1.329421111483264,0.4728286916515039
-0.00511685,-1.318805275750681,0.4837478883186273
-0.005115600000000001,-1.308852929751392,0.4940053154907644
-0.00511435,-1.297905349152169,0.5072407053903023
-0.005113100000000001,-1.285962533953018,0.5191525562998864
-0.00511185,-1.276341932820368,0.5304026377144937
-0.005110600000000001,-1.264067372754578,0.5423144886240722
-0.00510935,-1.251129322955492,0.555880763271104
-0.0051081,-1.241508721822836,0.5661381904432519
-0.00510685,-1.228902416890404,0.5793735803427837
-0.0051056,-1.216296111957962,0.5916163159998614
-0.005104350000000001,-1.206343765958673,0.6031972821619518
-0.0051031,-1.194732695626164,0.6157709025665128
-0.005101850000000001,-1.181131156093797,0.6296680619610275
-0.0051006,-1.170515320361218,0.6402563738806579
-0.005099350000000001,-1.157577270562142,0.6541535332751663
-0.0050981,-1.143975731029769,0.6673889231747105
-0.00509685,-1.133028150430542,0.6802934283267654
-0.0050956,-1.120753590364752,0.6925361639838326
-0.00509435,-1.108147285432308,0.7067642081258418
-0.005093100000000001,-1.094545745899947,0.720330482772862
-0.00509185,-1.082271185834152,0.732904103177423
-0.005090600000000001,-1.069333136035077,0.7471321473194197
-0.00508935,-1.057722065702563,0.7587131134815217
-0.005088100000000001,-1.044784015903487,0.7726102728760301
-0.00508685,-1.0318459661044,0.7865074322705514
-0.0050856,-1.018907916305313,0.7987501679276302
-0.005084350000000001,-1.005638121639595,0.8126473273221386
-0.0050831,-0.9917048372405849,0.8272062562116302
-0.005081850000000001,-0.9774398079749314,0.8424269545960987
-0.0050806,-0.9664922273757089,0.8553314597481483
-0.005079350000000001,-0.9518954532434191,0.8688977343951683
-0.0050781,-0.937630423977759,0.8847802022746201
-0.005076850000000001,-0.9256876087786127,0.8953685141942455
-0.0050756,-0.9110908346463107,0.9099274430837418
-0.00507435,-0.8974892951139372,0.9254790262157055
-0.005073100000000001,-0.8838877555815762,0.9400379551051905
-0.00507185,-0.8706179609158521,0.9536042297522169
-0.005070600000000001,-0.8556894419169124,0.9688249281366854
-0.00506935,-0.8420879023845451,0.9840456265211539
-0.005068100000000001,-0.828818107718827,0.9966192469257091
-0.00506685,-0.8135578438532383,1.012832599552649
-0.0050656,-0.7986293248542933,1.027060643694658
-0.00506435,-0.78701825452179,1.04029603359419
-0.0050631,-0.7720897355228437,1.056840270968619
-0.005061850000000001,-0.7574929613905537,1.071068315110616
-0.0050606,-0.7452184013247589,1.083972820262665
-0.005059350000000001,-0.7282994131259606,1.101178827132064
-0.0050581,-0.7130391492603778,1.117723064506486
-0.005056850000000001,-0.7014280789278745,1.130958454406018
-0.0050556,-0.6858360701956433,1.146179152790493
-0.00505435,-0.6699123165967684,1.161730735922456
-0.0050531,-0.6569742667976933,1.175297010569476
-0.00505185,-0.6427092375320325,1.191510363196417
-0.005050600000000001,-0.6264537390665278,1.208054600570832
-0.00504935,-0.6118569649342313,1.224267953197766
-0.005048100000000001,-0.5979236805352272,1.237503343097298
-0.00504685,-0.5810046923364226,1.254378465219215
-0.005045600000000001,-0.5677348976707044,1.269268278856188
-0.00504435,-0.5528063786717587,1.28515074673564
-0.0050431,-0.5365508802062393,1.302687638352535
-0.00504185,-0.5202953817407346,1.318900990979462
-0.0050406,-0.5073573319416536,1.331474611384023
-0.005039350000000001,-0.4917653232094277,1.349011503000911
-0.0050381,-0.4768368042104881,1.364232201385379
-0.005036850000000001,-0.4625717749448411,1.379122015022353
-0.0050356,-0.4443258072794639,1.396989791386735
-0.005034350000000001,-0.4287337985472451,1.41353402876115
-0.0050331,-0.415795748748157,1.427762072903161
-0.00503185,-0.4021942092157818,1.442982771287637
-0.005030600000000001,-0.3846117312837052,1.460188778157029
-0.00502935,-0.3703467020180518,1.475078591794009
-0.005028100000000001,-0.3544229484191828,1.492946368158385
-0.00502685,-0.335845235887169,1.510483259775273
-0.005025600000000001,-0.3202532271549502,1.527358381897176
-0.00502435,-0.3043294735560742,1.544895273514071
-0.0050231,-0.2874104853572682,1.563424819373432
-0.00502185,-0.2704914971584776,1.580961710990312
-0.0050206,-0.2565582127594597,1.594527985637346
-0.005019350000000001,-0.2399709694273121,1.611733992506737
-0.0050181,-0.2253741952950155,1.628609114628648
-0.005016850000000001,-0.2104456762960759,1.642837158770651
-0.0050156,-0.19485366756385,1.66004316564005
-0.005014350000000001,-0.1782664242317024,1.676587403014465
-0.0050131,-0.1636696500993982,1.69213898614643
-0.00501185,-0.1474141516338792,1.70868322352086
-0.0050106,-0.1321538877683034,1.725558345642763
-0.00500935,-0.1175571136360001,1.739786389784774
-0.005008100000000001,-0.1026285946370672,1.757323281401654
-0.00500685,-0.0857096064382689,1.773536634028588
-0.005005600000000001,-0.07111283230597235,1.79008087140301
-0.00500435,-0.05518907870710336,1.805963339282455
-0.005003100000000001,-0.04026055970817048,1.823169346151847
-0.00500185,-0.02400506124265163,1.838720929283812
-0.0050006,-0.008413052510418666,1.854603397163265
-0.00499935,0.007178956221800114,1.872802058275122
-0.0049981,0.02376619955395529,1.889677180397032
-0.004996850000000001,0.03703599421967944,1.904236109286524
-0.0049956,0.05329149268519151,1.922765655145877
-0.004994350000000001,0.07054222575062506,1.938979007772804
-0.0049931,0.08679772421614498,1.955854129894722
-0.004991850000000001,0.1033849675482926,1.975376329996531
-0.0049906,0.1212991903470278,1.993905875855893
-0.00498935,0.1368911990792615,2.010450113230323
-0.004988100000000001,0.154141932144695,2.026663465857249
-0.00498685,0.1710609203434933,2.045193011716603
-0.004985600000000001,0.1823402458093588,2.05842840161614
-0.00498435,0.1969370199416554,2.074641754243074
-0.004983100000000001,0.2148512427403748,2.092178645859954
-0.00498185,0.2297797617393226,2.108061113739407
-0.0049806,0.2443765358716267,2.123943581618861
-0.00497935,0.2609637792037744,2.141811357983229
-0.0049781,0.2765557879360063,2.158355595357658
-0.004976850000000001,0.2898255826017244,2.171921870004677
-0.0049756,0.307739805400452,2.190451415864031
-0.004974350000000001,0.3230000692660348,2.20765742273343
-0.0049731,0.3356063741984727,2.222216351622921
-0.004971850000000001,0.3518618726639774,2.239753243239801
-0.0049706,0.3681173711294968,2.256297480614232
-0.00496935,0.3813871657952285,2.270525524756243
-0.0049681,0.3979744091273761,2.289385955363076
-0.00496685,0.4142299075928954,2.305599307990017
